date,open,high,low,close,volume,quote_volume,type,candle_body,high_low_range,MA_7,MA_30,moving_1d,volatility_7,volumelast7,z_score,tomorrow_close,tomorrow_return
2021-10-02,0.2227,0.225,0.2151,0.2185,726979560.0,160184235.4605,DOGE,-0.004200000000000009,0.009899999999999992,0.20645714285714284,0.23718,-1.8418688230008953,4.1084079451394855,1.1325601056670873,-0.5709727454506891,0.2218,1.5102974828375275
2021-10-03,0.2186,0.2266,0.2155,0.2218,697996641.0,154246564.9132,DOGE,0.0032000000000000084,0.011099999999999999,0.20885714285714282,0.23470333333333335,1.5102974828375275,3.979214722171682,1.1071265153838497,-0.4181016936380084,0.2414,8.836789900811546
2021-10-04,0.2218,0.249,0.2119,0.2414,3281218340.0,758280391.1533,DOGE,0.019600000000000006,0.037099999999999994,0.21481428571428568,0.23277666666666666,8.836789900811546,4.480085382963937,3.1693182511480895,0.30361037299003696,0.2516,4.225352112676051
2021-10-05,0.2415,0.268,0.2325,0.2516,3796153741.0,952019073.9664,DOGE,0.010099999999999998,0.035500000000000004,0.2226857142857143,0.23068666666666665,4.225352112676051,4.03919697500644,2.5151287115685275,0.8644868156119438,0.2541,0.9936406995230533
2021-10-06,0.2517,0.2719,0.2422,0.2541,3681509190.0,937240922.1354,DOGE,0.0024000000000000132,0.029699999999999976,0.2306,0.22885666666666665,0.9936406995230533,4.052664387571835,1.8757772228182743,1.279574010040657,0.2428,-4.447068083431722
2021-10-07,0.2542,0.257,0.2357,0.2428,2142393485.0,526371407.1848,DOGE,-0.011399999999999993,0.021300000000000013,0.2361142857142857,0.22844333333333333,-4.447068083431722,5.095675333668941,0.9766275286915447,0.7445706268363901,0.2441,0.5354200988467972
2021-10-08,0.2429,0.2549,0.2414,0.2441,1381822126.0,341183059.2546,DOGE,0.0012000000000000066,0.013500000000000012,0.2391857142857143,0.22802333333333333,0.5354200988467972,4.260499706609817,0.6157823961532432,0.8562497105212206,0.2467,1.0651372388365388
2021-10-09,0.2442,0.2527,0.2407,0.2467,1073585552.0,265083202.339,DOGE,0.0025000000000000022,0.011999999999999983,0.2432142857142857,0.22783,1.0651372388365388,4.026907222755536,0.4680939948343377,1.017614257237652,0.2288,-7.255776246453181
2021-10-10,0.2467,0.2487,0.226,0.2288,977648960.0,235428475.557,DOGE,-0.0179,0.022699999999999998,0.24421428571428572,0.22746666666666665,-7.255776246453181,5.300012548353395,0.41896681014527487,0.07242804820080274,0.2312,1.0489510489510425
2021-10-11,0.2287,0.2394,0.2249,0.2312,1072711057.0,250141411.2954,DOGE,0.0025000000000000022,0.014500000000000013,0.24275714285714287,0.22713999999999998,1.0489510489510425,3.9090664625586413,0.5315780049358424,0.2225037724071966,0.2261,-2.205882352941174
2021-10-12,0.2312,0.2318,0.216,0.2261,1030470079.0,230081402.5814,DOGE,-0.005099999999999993,0.01580000000000001,0.2391142857142857,0.22633666666666666,-2.205882352941174,3.3101573289156008,0.6349649095786456,-0.013356261608857832,0.2326,2.8748341441839917
2021-10-13,0.226,0.2342,0.2203,0.2326,1044380785.0,236627812.1845,DOGE,0.006599999999999995,0.013899999999999996,0.23604285714285714,0.22623000000000001,2.8748341441839917,3.6062960063048854,0.8380895793934549,0.36049473665266907,0.2325,-0.042992261392944535
2021-10-14,0.2325,0.2403,0.2311,0.2325,1098049682.0,258753618.1737,DOGE,0.0,0.009200000000000014,0.2345714285714286,0.22596000000000002,-0.042992261392944535,3.317553089077713,1.0010001126183568,0.37362632954738595,0.234,0.6451612903225812
2021-10-15,0.2325,0.2436,0.2239,0.234,1457540715.0,339393961.8634,DOGE,0.0015000000000000013,0.019700000000000023,0.2331285714285714,0.22550666666666666,0.6451612903225812,3.3238930496721455,1.315743620827335,0.49681129790275563,0.2372,1.367521367521359
2021-10-16,0.2341,0.2459,0.2337,0.2372,1224144433.0,292786694.9621,DOGE,0.0030999999999999917,0.012200000000000016,0.23177142857142857,0.22535333333333335,1.367521367521359,3.3502866675187586,1.0840063100086736,0.6983150999378687,0.2378,0.2529510961214238
2021-10-17,0.2373,0.2421,0.2252,0.2378,1210409235.0,285692592.6714,DOGE,0.0005000000000000004,0.0169,0.23305714285714288,0.22527666666666668,0.2529510961214238,1.5472985619590303,1.0411858894357455,0.7409914819873037,0.2474,4.037005887300251
2021-10-18,0.2377,0.273,0.237,0.2474,4909224967.0,1256772812.2268,DOGE,0.009700000000000014,0.03600000000000003,0.23537142857142856,0.22547999999999999,4.037005887300251,2.038065200922219,2.869880047925253,1.2792327482560846,0.2454,-0.8084074373484244
2021-10-19,0.2474,0.255,0.2399,0.2454,1415459318.0,348466072.2453,DOGE,-0.0020000000000000018,0.015100000000000002,0.23812857142857144,0.22589,-0.8084074373484244,1.7158298439312387,0.8016868326906906,1.116911634609274,0.2548,3.83048084759577
2021-10-20,0.2454,0.262,0.2421,0.2548,1638568849.0,412204555.7587,DOGE,0.00940000000000002,0.0199,0.2413,0.22743,3.83048084759577,1.9003732733702987,0.8854806014815543,1.5272094950497457,0.2424,-4.866562009419161
2021-10-21,0.2548,0.2584,0.2382,0.2424,1573673715.0,393363316.2761,DOGE,-0.012400000000000022,0.020200000000000023,0.24271428571428572,0.22881333333333334,-4.866562009419161,3.0226362373974456,0.8202918004739365,0.7809712454343307,0.2446,0.9075907590759106
2021-10-22,0.2425,0.2549,0.2352,0.2446,1553243637.0,380298925.4511,DOGE,0.0021000000000000185,0.019700000000000023,0.24422857142857143,0.22948333333333334,0.9075907590759106,3.024383046944574,0.8039132876351011,0.8583636361379263,0.2511,2.657399836467693
2021-10-23,0.2446,0.254,0.24,0.2511,1258672648.0,311513097.8664,DOGE,0.006499999999999978,0.014000000000000012,0.24621428571428572,0.2303666666666667,2.657399836467693,3.111688317680493,0.6497930930280187,1.1507301631162599,0.2756,9.757068896853852
2021-10-24,0.2511,0.2832,0.2457,0.2756,4887922846.0,1279675115.8172,DOGE,0.024500000000000022,0.037500000000000006,0.2516142857142857,0.23258333333333334,9.757068896853852,4.546185645298509,1.985027815641319,2.2228328738339846,0.2651,-3.8098693759071147
2021-10-25,0.2757,0.2805,0.2585,0.2651,2939692178.0,786761841.7586,DOGE,-0.010599999999999998,0.02200000000000002,0.25414285714285717,0.23447666666666667,-3.8098693759071147,4.970101148045066,1.3478437768364337,1.5568231657922345,0.2559,-3.4703885326291912
